#PATH-POINTS-START Path
119.898,-106.807,107
121.102,-108.404,107
122.278,-110.021,107
123.418,-111.664,107
124.513,-113.338,107
125.559,-115.043,107
126.536,-116.787,107
127.431,-118.576,107
128.202,-120.42,107
128.808,-122.325,107
129.164,-124.29,107
129.11,-126.283,107,0
128.577,-128.207,107
127.695,-129.998,107
126.491,-131.591,107
125.021,-132.944,107
123.358,-134.052,107
121.566,-134.938,107
119.695,-135.642,107
117.772,-136.188,107
115.817,-136.61,107
113.843,-136.929,107
111.857,-137.162,107
109.863,-137.321,107
107.866,-137.42,107
105.866,-137.466,107
103.866,-137.468,107
101.867,-137.432,107
99.868,-137.359,107
97.871,-137.258,107
95.875,-137.132,107
93.88,-136.981,107
91.888,-136.811,107
89.897,-136.622,107
87.907,-136.418,107
85.919,-136.199,107
83.932,-135.968,107
81.947,-135.726,107
79.963,-135.475,107
77.98,-135.215,107
75.998,-134.948,107
74.017,-134.675,107
72.036,-134.397,107
70.056,-134.116,107
68.076,-133.831,107
66.097,-133.544,107
64.118,-133.256,107
62.139,-132.967,107
60.16,-132.679,107
58.18,-132.392,107
56.201,-132.107,107
54.221,-131.826,107
52.24,-131.548,107
50.259,-131.275,107
48.277,-131.008,107
46.294,-130.747,107
44.31,-130.494,107
42.325,-130.25,107
40.338,-130.016,107
38.351,-129.793,107
36.362,-129.583,107
34.372,-129.386,107
32.38,-129.206,107
30.387,-129.041,107
28.392,-128.897,107
26.396,-128.773,107
24.398,-128.674,107
22.4,-128.6,107
20.4,-128.557,107
18.4,-128.546,107
16.4,-128.571,107,0
14.4,-128.589,107
12.401,-128.551,107
10.403,-128.453,107
8.41,-128.292,107
6.423,-128.065,107
4.445,-127.769,107
2.479,-127.403,107
0.527,-126.966,107
-1.407,-126.458,107
-3.32,-125.876,107
-5.21,-125.223,107
-7.074,-124.498,107
-8.911,-123.706,107
-10.717,-122.847,107
-12.492,-121.926,107
-14.233,-120.943,107
-15.942,-119.904,107
-17.619,-118.813,107
-19.264,-117.676,107
-20.877,-116.494,107
-22.461,-115.273,107
-24.018,-114.018,107
-25.551,-112.733,107
-27.06,-111.421,107
-28.55,-110.087,107
-30.023,-108.734,107
-31.481,-107.365,107
-32.929,-105.985,107
-34.368,-104.597,107
-35.802,-103.203,107
-37.234,-101.807,107
-38.667,-100.411,107
-40.104,-99.02,107
-41.547,-97.635,107
-43,-96.26,107
-44.464,-94.898,107
-45.942,-93.551,107
-47.437,-92.223,107
-48.951,-90.915,107
-50.486,-89.633,107
-52.044,-88.379,107
-53.625,-87.155,107
-55.232,-85.964,107
-56.865,-84.81,107
-58.526,-83.695,107
-60.213,-82.622,107
-61.928,-81.593,107,0
-63.62,-80.527,107
-65.183,-79.282,107
-66.55,-77.826,107
-67.627,-76.145,107
-68.322,-74.275,107
-68.59,-72.298,107
-68.462,-70.305,107
-68.019,-68.357,107
-67.329,-66.481,107
-66.469,-64.676,107
-65.474,-62.941,107
-64.379,-61.269,107
-63.205,-59.649,107
-61.97,-58.076,107
-60.683,-56.545,107
-59.355,-55.05,107
-57.994,-53.585,107
-56.603,-52.148,107
-55.186,-50.736,107
-53.749,-49.345,107
-52.292,-47.975,107
-50.821,-46.621,107
-49.334,-45.283,107
-47.836,-43.958,107
-46.326,-42.647,107
-44.807,-41.345,107
-43.279,-40.054,107
-41.745,-38.772,107
-40.204,-37.497,107
-38.657,-36.229,107
-37.106,-34.966,107
-35.551,-33.709,107
-33.992,-32.455,107
-32.431,-31.205,107
-30.868,-29.957,107
-29.304,-28.711,107
-27.739,-27.466,107
